datetime,cellobject,DL_PRB_UTIL_NUM,DL_PRB_UTIL_DENOM,site,sector,sitesector,sitebeam,beam
2024_07_22_05_00,1011A-CMM-23C,2.7868,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_05_00,1011A-CMM-71A,3.5825,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_05_00,1011A-CMM-71B,2.6704,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_05_00,1011A-CMM-71C,3.803,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_05_00,1011A-CMM-72A,4.3254,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_05_00,1011A-CMM-72B,2.6683,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_05_00,1011A-CMM-72C,4.543,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_05_00,1011A-CMM-73A,6.9947,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_05_00,1011A-CMM-73B,2.4737,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_05_00,1011A-DMM-21B,10.516,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_05_00,1011A-DMM-21C,2.5276,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_05_00,1011A-DMM-22A,3.9734,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_05_00,1011A-DMM-23A,2.5688,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_05_00,1011A-DMM-23B,2.4949,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_05_00,1011A-DMM-23C,2.6894,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_05_00,1011A-DMM-71A,2.6255,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_05_00,1011A-DMM-71C,2.6627,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_05_00,1011A-DMM-72B,3.2809,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_05_00,1011A-DMM-73A,2.5564,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_05_00,1011A-DMM-73B,4.5467,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_05_00,1011A-DMM-73C,2.8627,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_06_00,1011A-CMM-21,4.2649,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_06_00,1011A-CMM-22,7.4588,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_06_00,1011A-CMM-23,4.4598,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_06_00,1011A-CMM-71,3.4992,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_06_00,1011A-DLC-51,2.9172,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_06_00,1011A-DLC-52,5.5768,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_06_00,1011A-DLC-53,3.5855,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_06_00,1011A-DLD-11,11.9412,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_06_00,1011A-DLD-12,8.8361,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_06_00,1011A-DLD-13,9.4221,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_06_00,1011A-DMM-22,9.1803,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_06_00,1011A-DMM-23,5.1453,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_06_00,1011A-DMM-72,4.627,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_06_00,1011A-DMM-73,3.2294,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_06_00,1011A-CMM-21A,3.1303,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_06_00,1011A-CMM-21B,5.0821,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_06_00,1011A-CMM-22B,7.8178,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_06_00,1011A-CMM-22C,25.1688,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_06_00,1011A-CMM-23A,3.1992,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_06_00,1011A-CMM-23C,6.1878,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_06_00,1011A-CMM-71B,3.4861,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_06_00,1011A-CMM-72A,5.9158,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_06_00,1011A-CMM-72C,6.335,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_06_00,1011A-DMM-21A,4.1815,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_06_00,1011A-DMM-21B,13.9051,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_06_00,1011A-DMM-21C,3.0128,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_06_00,1011A-DMM-22B,10.6939,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_06_00,1011A-DMM-22C,13.7516,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_06_00,1011A-DMM-23A,3.7855,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_06_00,1011A-DMM-23B,3.2966,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_06_00,1011A-DMM-23C,5.4992,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_06_00,1011A-DMM-71B,9.1346,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_06_00,1011A-DMM-71C,4.0042,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_06_00,1011A-DMM-72A,5.4214,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_06_00,1011A-DMM-72B,3.893,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_06_00,1011A-DMM-72C,11.6375,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_06_00,1011A-DMM-73B,2.6376,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_06_00,1011A-DMM-73C,5.7546,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_06_00,1011A-CMM-72,6.1537,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_06_00,1011A-CMM-73,4.0632,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_06_00,1011A-DMM-21,5.0381,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_06_00,1011A-DMM-71,3.0326,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_06_00,1011A-CMM-21C,3.6386,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_06_00,1011A-CMM-22A,4.5082,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_06_00,1011A-CMM-23B,3.8543,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_06_00,1011A-CMM-71A,3.5378,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_06_00,1011A-CMM-71C,3.077,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_06_00,1011A-CMM-72B,3.4111,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_06_00,1011A-CMM-73A,5.1255,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_06_00,1011A-CMM-73B,2.649,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_06_00,1011A-CMM-73C,4.8985,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_06_00,1011A-DMM-22A,3.8765,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_06_00,1011A-DMM-71A,3.6057,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_06_00,1011A-DMM-73A,3.0904,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_07_00,1011A-CMM-21,3.9146,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_07_00,1011A-CMM-22,8.7946,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_07_00,1011A-CMM-23,7.1651,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_07_00,1011A-CMM-71,4.8965,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_07_00,1011A-CMM-72,7.0907,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_07_00,1011A-CMM-73,4.7125,75,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_07_00,1011A-DLC-51,3.5927,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_07_00,1011A-DLC-52,7.3077,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_07_00,1011A-DLC-53,4.0936,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_07_00,1011A-DLD-11,14.3018,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_07_00,1011A-DLD-12,12.6875,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_07_00,1011A-DLD-13,16.3038,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_07_00,1011A-DMM-21,3.999,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_07_00,1011A-DMM-22,6.2509,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_07_00,1011A-DMM-23,5.2599,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_07_00,1011A-CMM-21A,4.3514,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_07_00,1011A-CMM-21B,7.5394,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_07_00,1011A-CMM-22A,4.7435,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_07_00,1011A-CMM-22B,10.7301,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_07_00,1011A-CMM-22C,24.2035,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_07_00,1011A-CMM-23A,3.4095,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_07_00,1011A-CMM-23B,4.254,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_07_00,1011A-CMM-23C,9.6871,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_07_00,1011A-CMM-71A,3.9861,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_07_00,1011A-CMM-71B,4.4748,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_07_00,1011A-CMM-72A,9.8059,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_07_00,1011A-CMM-72B,4.4427,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_07_00,1011A-CMM-72C,9.0001,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_07_00,1011A-CMM-73C,7.5658,75,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_07_00,1011A-DMM-21A,5.1353,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_07_00,1011A-DMM-21B,10.678,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_07_00,1011A-DMM-21C,4.0625,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_07_00,1011A-DMM-22A,4.4622,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_07_00,1011A-DMM-22B,9.7904,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_07_00,1011A-DMM-22C,21.4938,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_07_00,1011A-DMM-23A,4.5235,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_07_00,1011A-DMM-23B,5.8175,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_07_00,1011A-DMM-23C,6.394,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_07_00,1011A-DMM-71A,5.3131,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_07_00,1011A-DMM-71B,4.7809,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_07_00,1011A-DMM-71C,4.0251,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_07_00,1011A-DMM-72A,5.2266,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_07_00,1011A-DMM-72C,11.5446,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_07_00,1011A-DMM-73C,9.5553,75,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_07_00,1011A-DMM-71,3.8934,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_07_00,1011A-DMM-72,5.3548,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_07_00,1011A-DMM-73,3.5586,75,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_07_00,1011A-CMM-21C,5.3322,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_07_00,1011A-CMM-71C,5.2547,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_07_00,1011A-CMM-73A,4.1651,75,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_07_00,1011A-CMM-73B,4.9042,75,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_07_00,1011A-DMM-72B,4.8941,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_07_00,1011A-DMM-73A,3.2699,75,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_07_00,1011A-DMM-73B,5.9018,75,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_08_00,1011A-CMM-21,10.3284,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_08_00,1011A-CMM-22,11.9271,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_08_00,1011A-CMM-23,6.5986,99.9997,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_08_00,1011A-CMM-71,5.2221,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_08_00,1011A-CMM-72,7.4199,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_08_00,1011A-CMM-73,5.5894,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_08_00,1011A-DLC-51,5.0436,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_08_00,1011A-DLC-52,7.1605,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_08_00,1011A-DLC-53,3.994,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_08_00,1011A-DLD-11,17.8059,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_08_00,1011A-DLD-12,13.7816,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_08_00,1011A-DLD-13,17.8302,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_08_00,1011A-DMM-21,6.826,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_08_00,1011A-DMM-22,8.2832,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_08_00,1011A-DMM-23,8.4209,99.9997,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_08_00,1011A-DMM-71,3.8182,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_08_00,1011A-DMM-72,6.7139,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_08_00,1011A-DMM-73,4.863,74.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_08_00,1011A-CMM-21A,6.8401,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_08_00,1011A-CMM-21B,5.5618,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_08_00,1011A-CMM-21C,5.4315,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_08_00,1011A-CMM-22A,5.4063,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_08_00,1011A-CMM-22B,10.2346,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_08_00,1011A-CMM-22C,24.9647,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_08_00,1011A-CMM-23A,4.0976,99.9997,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_08_00,1011A-CMM-23B,5.7337,99.9997,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_08_00,1011A-CMM-23C,8.3202,99.9997,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_08_00,1011A-CMM-71A,4.8897,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_08_00,1011A-CMM-71B,5.184,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_08_00,1011A-CMM-71C,4.9384,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_08_00,1011A-CMM-72B,4.1475,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_08_00,1011A-CMM-72C,8.4783,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_08_00,1011A-CMM-73A,4.2238,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_08_00,1011A-CMM-73B,6.2806,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_08_00,1011A-CMM-73C,7.8362,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_08_00,1011A-DMM-21A,6.1026,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_08_00,1011A-DMM-21B,12.3305,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_08_00,1011A-DMM-21C,4.1683,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_08_00,1011A-DMM-22A,6.0227,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_08_00,1011A-DMM-22B,8.7032,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_08_00,1011A-DMM-22C,22.3869,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_08_00,1011A-DMM-23A,3.7846,99.9997,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_08_00,1011A-DMM-23B,4.0769,99.9997,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_08_00,1011A-DMM-23C,8.3591,99.9997,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_08_00,1011A-DMM-71A,5.2434,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_08_00,1011A-DMM-71B,5.4009,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_08_00,1011A-DMM-71C,4.6365,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_08_00,1011A-DMM-72A,8.095,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_08_00,1011A-DMM-72B,7.9588,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_08_00,1011A-DMM-72C,10.5497,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_08_00,1011A-DMM-73A,4.5961,74.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_08_00,1011A-DMM-73B,5.6961,74.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_08_00,1011A-DMM-73C,10.4962,74.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_08_00,1011A-CMM-72A,4.7162,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_09_00,1011A-CMM-21,9.1275,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_09_00,1011A-CMM-22,9.0039,99.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_09_00,1011A-CMM-23,11.3484,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_09_00,1011A-CMM-71,5.3413,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_09_00,1011A-CMM-72,8.4943,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_09_00,1011A-CMM-73,6.253,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_09_00,1011A-DLC-51,6.0096,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_09_00,1011A-DLC-52,7.6241,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_09_00,1011A-DLC-53,4.4897,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_09_00,1011A-DLD-11,17.3605,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_09_00,1011A-DLD-12,16.6947,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_09_00,1011A-DLD-13,20.9553,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_09_00,1011A-DMM-21,7.3478,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_09_00,1011A-DMM-22,7.6476,99.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_09_00,1011A-DMM-23,8.9114,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_09_00,1011A-DMM-71,6.8447,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_09_00,1011A-DMM-72,7.0539,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_09_00,1011A-DMM-73,5.7817,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_09_00,1011A-CMM-21B,7.3387,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_09_00,1011A-CMM-21C,4.139,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_09_00,1011A-CMM-22A,5.3494,99.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_09_00,1011A-CMM-22B,8.353,99.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_09_00,1011A-CMM-22C,20.2281,99.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_09_00,1011A-CMM-23A,3.8836,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_09_00,1011A-CMM-23B,5.7724,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_09_00,1011A-CMM-23C,10.1124,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_09_00,1011A-CMM-71A,4.913,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_09_00,1011A-CMM-71B,6.1403,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_09_00,1011A-CMM-71C,5.3128,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_09_00,1011A-CMM-72A,6.2138,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_09_00,1011A-CMM-72B,6.284,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_09_00,1011A-CMM-72C,7.7318,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_09_00,1011A-CMM-73A,3.5388,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_09_00,1011A-CMM-73B,3.4477,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_09_00,1011A-CMM-73C,8.0069,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_09_00,1011A-DMM-21A,5.6304,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_09_00,1011A-DMM-21B,7.6817,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_09_00,1011A-DMM-21C,5.6223,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_09_00,1011A-DMM-22A,7.8744,99.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_09_00,1011A-DMM-22B,12.6534,99.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_09_00,1011A-DMM-22C,22.4247,99.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_09_00,1011A-DMM-23A,5.4992,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_09_00,1011A-DMM-23B,3.6512,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_09_00,1011A-DMM-23C,9.6435,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_09_00,1011A-DMM-71A,6.2291,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_09_00,1011A-DMM-71B,6.0288,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_22_09_00,1011A-DMM-71C,7.9358,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_22_09_00,1011A-DMM-72A,13.2296,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_22_09_00,1011A-DMM-72B,10.6207,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_22_09_00,1011A-DMM-72C,12.5955,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_22_09_00,1011A-DMM-73A,5.6713,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_22_09_00,1011A-DMM-73B,7.3863,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_22_09_00,1011A-DMM-73C,15.4196,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_22_09_00,1011A-CMM-21A,6.1161,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_22_10_00,1011A-CMM-21,10.9405,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_10_00,1011A-CMM-22,13.3399,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_22_10_00,1011A-CMM-23,10.1961,99.9997,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_22_10_00,1011A-CMM-71,8.8037,74.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_22_10_00,1011A-CMM-72,9.9582,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
